cell_index,n.p.mean,n.t1.mean,n.t2.mean,n.a1.mean,n.chi.mean,f.p.mean,f.t1.mean,f.t2.mean,f.a1.mean,f.a2.mean,f.chi.mean,rr.mean,n.tm.mean,f.tm.mean,n.p.sd,n.t1.sd,n.t2.sd,n.a1.sd,n.chi.sd,f.p.sd,f.t1.sd,f.t2.sd,f.a1.sd,f.a2.sd,f.chi.sd,rr.sd,n.tm.sd,f.tm.sd,npix,NADH,FAD,Group,Donor,Experiment_Date,Activation,Cell_Type
141,742.9411765,397.6134118,2273.401765,72.45420882,1.135541,103.1764706,273.5300882,2212.567059,72.50675294,27.49324706,1.047201441,0.8710399,914.2464621,805.1197918,252.0081698,20.60295629,94.1371741,1.753786728,0.104668091,117.0491921,55.88184746,283.6743675,1.603637952,1.603637952,0.082781266,0.138098185,39.53022795,107.5665722,34,c_2n,c_2f,Control,N,221114,CD69+,NK-Cells
23,681.7352941,404.0254706,2432.626176,68.30298235,1.001597,55.79411765,341.1963824,1918.051471,68.79798235,31.20201765,0.877607824,0.922028476,1048.179585,829.1038686,216.1066388,23.12582227,124.2336269,2.552357911,0.102543694,19.97692519,110.4587935,230.6857516,3.36018724,3.36018724,0.048647263,0.023803036,73.94069296,98.73360257,34,c_3n,c_3f,Control,N,221114,CD69+,NK-Cells
125,746.5,445.5917059,2560.502059,65.38059118,0.999479882,41.17647059,298.9245588,2437.631471,75.05626471,24.94373529,1.042369559,0.94407457,1177.087005,832.7112125,176.3055629,35.23400727,89.87456696,2.685964506,0.107972115,18.42999957,86.96088379,314.0389067,1.797274885,1.797274885,0.077032771,0.03115634,70.00767111,153.7105315,34,c_3n,c_3f,Control,N,221114,CD69-,NK-Cells
140,740.2647059,409.1910882,2393.466765,66.71935588,1.060854588,50,323.9975882,2226.783824,73.67156765,26.32843235,1.006885471,0.932351218,1069.419837,816.4659413,189.7253691,29.31782009,86.54609449,3.525231669,0.063800579,22.43239,119.8033957,328.1313041,4.723133291,4.723133291,0.121405705,0.034273996,69.07099649,106.8626334,34,c_3n,c_3f,Control,N,221114,CD69-,NK-Cells
129,883.4705882,404.8942353,2323.154412,63.76069118,1.067236971,49.73529412,259.3399706,2369.802353,78.90853824,21.09146176,0.995365765,0.945856578,1101.226701,700.2476114,338.0330121,19.39115479,100.4702267,3.248245,0.064081238,24.20531976,56.53141101,216.6468165,3.341014423,3.341014423,0.065840613,0.024040603,95.38745336,89.57206486,34,c_4n,c_4f,Control,N,221114,CD69-,NK-Cells
124,679.7647059,456.3448529,2589.484412,66.55508824,1.047881118,38.08823529,286.3792059,2363.124412,75.31077941,24.68922059,0.976503118,0.942316482,1170.79769,797.6388331,193.1515434,52.58508144,154.6738081,3.686110919,0.09690267,14.57346623,48.78388995,127.4864264,2.826422495,2.826422495,0.113812151,0.027731452,99.65848025,74.34042144,34,c_5n,c_5f,Control,N,221114,CD69-,NK-Cells
97,561.1818182,359.3612424,2412.249394,57.12913333,1.032534727,42.63636364,249.5962121,2374.553333,72.23420303,27.76579697,0.985862788,0.924488333,1239.172961,840.061484,105.3320507,33.53260516,55.17102392,2.38885722,0.082533591,23.0282682,37.73616705,210.6085139,1.866764764,1.866764764,0.077885689,0.048363416,55.08019973,100.6365494,33,q_5n,q_5f,Control,M,221101,CD69+,NK-Cells
88,689.7878788,387.1348485,2424.327576,58.20335455,0.982608242,45.60606061,291.4854545,2635.521515,74.75452121,25.24547879,0.997619212,0.93604596,1238.359986,877.7631419,256.9087578,33.21726247,73.0910844,1.39724307,0.096033092,25.88549231,49.0955388,189.3460033,3.490162819,3.490162819,0.070661958,0.032951573,53.22391086,85.19662272,33,q_3n,q_3f,Control,M,221101,CD69-,NK-Cells
103,718.969697,361.322303,2371.378788,62.98177273,1.103259939,54.09090909,344.3785152,2479.044545,75.39558485,24.60441515,1.049585273,0.927936848,1104.748614,868.3890569,130.4376012,45.49175929,57.04806903,2.010259552,0.091627118,22.72438618,55.79485745,129.7229251,2.244744688,2.244744688,0.061931848,0.034162644,65.06873778,86.97749423,33,q_3n,q_3f,Control,M,221101,CD69-,NK-Cells
16,848.5757576,396.3272121,2467.016667,65.75813939,1.092368788,71.60606061,363.5328182,2299.91697,76.66780303,23.33219697,0.892987939,0.918544469,1105.581078,812.5960382,311.0646065,17.61419597,61.47855148,2.053899074,0.079915959,25.29196932,40.29343595,234.7829075,1.832938783,1.832938783,0.07195707,0.024659161,59.04720048,53.76710755,33,c_3n,c_3f,Control,N,221114,CD69+,NK-Cells
57,695.3333333,338.6991515,2383.923636,61.30344242,0.994634636,51.33333333,345.9294848,2882.196364,79.77801515,20.22198485,1.028250152,0.929220015,1128.631689,847.4939893,156.6980908,47.09999676,117.1686027,2.984392758,0.085152179,15.19182894,70.71826842,513.2465301,2.880844998,2.880844998,0.098180443,0.023248557,54.31363705,97.38787066,33,c_3n,c_3f,Control,N,221114,CD69-,NK-Cells
156,804.2424242,454.9160909,2543.177879,69.55236667,1.081122697,62.21212121,193.9248788,1968.398182,77.62374848,22.37625152,1.121967879,0.929628102,1092.189043,590.827978,324.5143516,24.41284244,111.9277477,3.036792523,0.096037289,49.38734502,17.42408518,107.87773,1.561464347,1.561464347,0.079169127,0.056706738,77.62422047,40.18905783,33,c_3n,c_3f,Control,N,221114,CD69-,NK-Cells
170,236.125,334.432375,2415.394375,74.27909063,1.067732281,19.75,209.3559875,2409.98375,79.538725,20.461275,1.017343281,0.909052754,867.1599963,651.1015781,85.92222665,61.10745984,200.491061,2.215979305,0.101353357,6.667204279,65.18910035,487.6788291,2.522226166,2.522226166,0.087801723,0.054620046,61.89367995,105.2332204,32,NK_act_5n-014,NK_act_5f-015,Activated,D,220303,CD69+,NK-Cells
85,202.125,330.7729688,2432.473438,70.672,0.954475281,22.46875,340.5399688,2839.311875,75.04177188,24.95822813,1.077348188,0.895791655,946.0346567,944.5946499,52.07918908,45.14863756,190.970981,1.700073963,0.088167321,4.918591295,140.2304477,610.4561462,4.680647456,4.680647456,0.089327957,0.028587525,79.60961709,142.5213363,32,NK_act_1n-002,NK_act_1f-003,Activated,D,220303,CD69-,NK-Cells
59,1003.625,408.1994688,2511.981563,68.210175,1.069170781,37.875,185.9931563,2125.45125,76.00489063,23.99510938,0.941124594,0.959390731,1077.021126,645.4167951,242.1945033,28.04680699,117.6520623,2.040446167,0.080774024,17.23789898,24.92562294,231.7251586,3.205406149,3.205406149,0.12452086,0.025923314,58.55616038,52.27830277,32,a_1n,a_1f,Activated,M,221101,CD69+,NK-Cells
71,880.1875,418.1157188,2670.924375,72.64802813,1.089523063,42.46875,289.977,2129.9825,74.56114688,25.43885313,1.009341375,0.953166073,1034.730181,751.3234679,97.62417651,19.45611808,93.95438615,1.594164253,0.083204741,12.44337983,78.36345435,284.3458311,3.570961369,3.570961369,0.054985308,0.015636348,53.01552881,74.57682007,32,a_1n,a_1f,Activated,M,221101,CD69+,NK-Cells
98,872.1875,420.0773438,2475.912813,66.98851563,1.063597,49,317.1160625,2386.18,76.553825,23.446175,1.02913425,0.94687712,1098.177474,801.7671223,134.0463178,43.26817532,102.4840004,1.86559125,0.080846032,16.7061897,50.322062,254.4579379,1.152874288,1.152874288,0.072132172,0.017184561,53.39076333,90.97479633,32,a_2n,a_2f,Activated,M,221101,CD69-,NK-Cells
35,388,377.318,2577.52875,61.51455313,1.039927438,23.34375,233.7455,2052.334688,80.86248125,19.13751875,0.936521281,0.942607254,1223.818193,576.3130533,107.3673225,52.5079151,134.9151293,1.660844849,0.096542958,10.81399743,153.8184866,310.307747,3.505843925,3.505843925,0.112036968,0.026105391,80.69647068,175.277982,32,a_4n,a_4f,Activated,N,221114,CD69+,NK-Cells
3,837.34375,349.6622813,2335.785,68.3926375,0.972201469,41.46875,267.097625,2285.171563,78.89182188,21.10817813,0.999032594,0.952576921,977.3086817,691.292004,198.2976924,30.99546776,65.58055534,2.138025057,0.095350774,12.31045812,25.70152028,137.4956177,2.338888664,2.338888664,0.068912682,0.01015514,30.30857247,42.80145427,32,c_1n,c_1f,Control,N,221114,CD69-,NK-Cells
132,615.28125,431.4884688,2480.1975,61.84083125,1.079303375,35.53125,271.4770625,2410.426875,75.92431875,24.07568125,1.047113594,0.944254017,1213.619574,781.3396617,94.86126861,41.45454764,114.9891782,3.458291036,0.091989877,14.94934323,61.03898462,275.6414425,2.947536708,2.947536708,0.092965432,0.024325947,84.28224407,96.29560739,32,c_4n,c_4f,Control,N,221114,CD69-,NK-Cells
76,795.59375,355.7499688,2436.327188,66.13275938,1.14023,63.75,308.98375,2283.672188,76.01277813,23.98722188,0.981620688,0.924679828,1060.58916,781.9741687,209.1423129,33.62264347,82.32412041,2.180572488,0.059949035,32.60219664,37.71290276,152.8904028,1.526936265,1.526936265,0.060712542,0.039174274,64.6888023,67.61153209,32,c_5n,c_5f,Control,N,221114,CD69-,NK-Cells
93,217.1935484,382.0693871,2366.075484,74.29781935,1.023313097,17.22580645,400.6440968,3003.179677,78.53341935,21.46658065,1.009183806,0.925289452,890.5634363,937.9359879,46.46247185,48.06183627,123.2043689,3.229684466,0.079351565,4.310527249,104.7987294,538.3998569,5.182082863,5.182082863,0.094016193,0.018196663,70.15807578,115.1774827,31,NK_act_6n-017,NK_act_6f-018,Activated,D,220303,CD69+,NK-Cells
55,747.4516129,374.3647097,2475.102581,67.87920323,1.037395065,42.96774194,317.1427419,2332.819355,75.28869355,24.71130645,0.961731839,0.9453487,1048.930972,811.4941895,72.61213797,28.22660579,67.54869231,1.820295176,0.113686389,6.887108106,56.96381086,208.9229185,2.726657875,2.726657875,0.084313677,0.008958279,43.65396124,61.87584866,31,a_2n,a_2f,Activated,M,221101,CD69+,NK-Cells
83,941.8709677,420.9812581,2605.112903,70.26429677,1.031430387,46.32258065,310.7702581,2452.430645,74.16683226,25.83316774,0.993505129,0.952412211,1070.95841,861.9898741,174.8669479,27.17555543,96.80922088,4.032981191,0.113804369,10.99511133,40.55720946,183.7794757,1.738477773,1.738477773,0.075409392,0.011145084,95.84405644,53.27846603,31,a_5n,a_5f,Activated,M,221101,CD69+,NK-Cells
45,437.6451613,341.6297742,2446.976452,52.19144194,1.067779613,34.25806452,275.2016774,2280.84,78.94028387,21.05971613,1.214537452,0.920152146,1347.028298,692.5705666,108.6206084,63.09447428,101.567573,3.738620469,0.115571128,25.78238125,55.43741342,226.2143523,3.728271591,3.728271591,0.109971303,0.067177472,86.38815449,54.16601195,31,a_3n,a_3f,Activated,N,221114,CD69+,NK-Cells
94,795.6451613,386.6462903,2483.778387,67.48929355,1.066595323,56.09677419,302.4529355,2319.479355,75.36044516,24.63955484,1.010479548,0.934924983,1068.273206,797.9469011,95.68369711,46.02934481,93.86680184,2.600509949,0.089686708,26.88166021,67.95887146,204.8490996,1.603645373,1.603645373,0.094966493,0.028465374,78.65895489,85.1144697,31,c_3n,c_3f,Control,N,221114,CD69+,NK-Cells
5,800.7096774,425.6615484,2485.783226,65.12271613,1.081144613,43.58064516,265.7774516,2257.977097,77.58018065,22.41981935,0.959196032,0.947158643,1144.358578,710.7326543,164.2496461,27.51884,59.2338166,1.521364557,0.082889434,13.33360215,43.05237299,163.1402199,2.714864915,2.714864915,0.081439118,0.016801791,27.29479544,47.25372178,31,c_1n,c_1f,Control,N,221114,CD69-,NK-Cells
127,668.1612903,395.521,2532.042258,69.11274839,1.118048226,45.48387097,252.0174839,1914.93871,77.00684194,22.99315806,0.99990771,0.934996944,1054.030196,633.2473538,95.65949919,36.42532051,142.8146698,2.69533037,0.087002877,22.78430888,28.18875258,116.1415213,1.676920703,1.676920703,0.073308457,0.034674437,67.16145477,29.50573398,31,c_2n,c_2f,Control,N,221114,CD69-,NK-Cells
22,945.3548387,359.0786452,2457.846452,66.3497,1.141755194,87.96774194,281.2579032,2149.668065,74.99390323,25.00609677,1.030246226,0.909384929,1064.796719,746.4348995,355.181789,46.46108058,80.05369788,3.621412446,0.094728036,78.59070508,42.52195449,191.9508415,2.410832694,2.410832694,0.154868943,0.080418745,64.69256285,64.26902641,31,c_3n,c_3f,Control,N,221114,CD69-,NK-Cells
31,730.516129,385.3474839,2412.18871,65.69402903,1.113196032,60.4516129,308.3354516,2394.774194,77.3476871,22.6523129,1.039099968,0.917860102,1079.097382,780.2752134,211.7304688,45.81944782,134.9819328,3.766798258,0.094645701,31.63209205,58.49016694,106.7972037,2.373644484,2.373644484,0.078749318,0.053047827,69.85003431,78.0880689,31,c_3n,c_3f,Control,N,221114,CD69-,NK-Cells
33,882.2903226,420.5850645,2356.139355,71.50403226,1.106400387,52.19354839,203.1165484,1996.485484,79.11020968,20.88979032,0.982430484,0.944565165,972.4097986,571.1087893,218.577857,34.51662815,109.7530341,1.86751429,0.084591062,24.01307887,15.81367548,218.8847719,3.630981157,3.630981157,0.061886366,0.019265432,71.94413255,41.93664553,31,c_5n,c_5f,Control,N,221114,CD69-,NK-Cells
180,145.6333333,349.3859333,1976.063,73.88459333,0.981840033,17.03333333,366.4176667,2617.390667,77.94878,22.05122,1.033493133,0.889769082,770.5961634,846.5858457,32.32430849,35.43417411,193.6368423,3.676918032,0.075695441,6.172705959,77.84622089,452.2205476,5.435359854,5.435359854,0.105564017,0.049231214,54.0048192,80.86980416,30,NK_act_3n-008,NK_act_3f-009,Activated,D,220303,CD69+,NK-Cells
62,894.3333333,379.6938667,2511.281333,69.56264333,1.087704667,40.16666667,281.3326667,2302.027,76.79067667,23.20932333,0.875700767,0.953974589,1028.527388,747.8376412,198.3176368,23.8002643,103.8727515,2.774842604,0.117562964,9.815832859,22.8775892,193.7583371,1.672519778,1.672519778,0.046160324,0.017815389,78.1367481,34.63755506,30,a_1n,a_1f,Activated,M,221101,CD69-,NK-Cells
23,1006.733333,338.4535667,2778.146667,52.72297,1.060846233,88.36666667,256.9225,2322.325,69.18266,30.81734,0.966782733,0.921016985,1492.936325,892.2229905,165.596921,26.47796575,59.77603431,2.826123516,0.081103045,45.64517071,44.24478481,136.8192353,1.689044771,1.689044771,0.068347239,0.035866481,82.16403833,53.37721292,30,a_5n,a_5f,Activated,M,221101,CD69-,NK-Cells
158,597.2,312.5773667,2456.046667,64.77795,1.041024267,47.3,269.4557,2150.838,78.72976,21.27024,0.958469133,0.925590228,1067.181203,670.7211998,116.8911666,41.14889297,47.57362732,1.44525788,0.087278841,15.83786384,31.36361665,143.1564142,2.126313467,2.126313467,0.069557304,0.023635951,43.61525426,85.18922751,30,q_3n,q_3f,Control,M,221101,CD69-,NK-Cells
52,591.7333333,376.8223333,2374.192,60.49567333,1.072478933,66.63333333,284.1887,2426.636333,76.80754,23.19246,1.0179184,0.901101946,1165.078864,776.9941894,136.8930953,53.48783624,146.7584805,1.791443559,0.087344198,32.25703167,58.65666562,252.4929583,3.442570498,3.442570498,0.103305717,0.038040304,76.75788809,99.28732761,30,q_5n,q_5f,Control,M,221101,CD69-,NK-Cells
84,535.9666667,376.6423667,2455.132333,57.19947,1.001600167,54.26666667,311.775,2296.583333,73.29942667,26.70057333,1.0235064,0.904868851,1267.995079,839.7304749,130.4753863,108.5567098,189.2148299,4.049313713,0.111241498,18.39590159,70.63322687,258.0310514,1.966042509,1.966042509,0.066898206,0.034668609,208.3732953,101.858871,30,q_5n,q_5f,Control,M,221101,CD69-,NK-Cells
133,497.5666667,374.3793,2431.061,61.80867,1.0969072,47.7,283.4330333,2325.519,74.55722667,25.44277333,0.972283467,0.913002949,1157.378906,792.9072032,52.41984576,44.89974865,113.2294422,3.969479531,0.085305414,20.71672654,70.43732985,279.455225,5.310583095,5.310583095,0.105314391,0.033925264,66.79671854,139.2925222,30,q_6n,q_6f,Control,M,221101,CD69-,NK-Cells
168,736.5333333,385.6014667,2436.506333,65.56461,0.989515233,45.7,251.8741333,1914.062333,72.35261333,27.64738667,1.0733989,0.939902987,1090.109144,707.5365891,152.8864202,22.31020585,117.8952839,1.836693238,0.088988587,10.20868461,37.5825656,107.1429114,4.946621091,4.946621091,0.085559918,0.016169155,22.42932781,93.08384668,30,c_1n,c_1f,Control,N,221114,CD69-,NK-Cells
62,826.1333333,400.9908333,2533.135667,66.82558333,1.0497244,49.03333333,272.2052667,2357.884667,78.89334,21.10666,0.985095233,0.942783432,1107.002289,711.4046745,147.0162396,20.50723864,122.8719744,2.611809885,0.084880295,29.38388408,43.09521152,205.7354153,2.892945307,2.892945307,0.062335712,0.035031058,52.99812852,99.60496853,30,c_2n,c_2f,Control,N,221114,CD69-,NK-Cells
123,694.1666667,440.465,2506.551333,69.83620667,1.135331,56.76666667,347.3930667,2337.027667,74.44715,25.55285,1.126185667,0.922807197,1064.087128,851.6094189,124.5984124,46.90223387,118.3299221,2.048696629,0.092114281,43.738,48.5783381,224.0394517,2.57642717,2.57642717,0.064973019,0.059885125,70.58355467,52.04939205,30,c_2n,c_2f,Control,N,221114,CD69-,NK-Cells
146,649.1,409.4398667,2484.646667,66.78603667,1.0468056,58,327.0646333,2390.358333,77.90874,22.09126,1.0175321,0.915456329,1098.244701,780.7135443,200.524201,39.84290281,97.44508138,1.305271402,0.109530725,27.98521777,42.03496013,212.3729005,1.754027525,1.754027525,0.072746583,0.037477837,55.45628839,56.20184413,30,c_2n,c_2f,Control,N,221114,CD69-,NK-Cells
64,846.4333333,397.0651333,2326.860333,65.48041667,1.042087133,43.9,178.8817333,1793.793333,76.79279333,23.20720667,0.9880789,0.952513262,1063.798157,551.4247424,250.8663174,17.85313876,65.84535071,2.433537778,0.085136121,21.98957433,25.81450919,140.7734477,2.269519217,2.269519217,0.078229181,0.016802547,60.39386063,43.16230568,30,c_3n,c_3f,Control,N,221114,CD69-,NK-Cells
68,845.9666667,395.6658333,2450.805333,62.89547333,1.082944,58.86666667,221.4866,1932.461333,76.70854333,23.29145667,0.9804148,0.931955363,1158.103053,616.4636625,260.5972561,32.69706522,86.13089901,3.112264503,0.078389659,43.75459253,21.87390368,220.9614911,2.105008238,2.105008238,0.069988146,0.047730517,85.18277893,40.54097498,30,c_4n,c_4f,Control,N,221114,CD69-,NK-Cells
128,624.3333333,383.3267333,2463.216667,60.69023667,1.1411971,80.76666667,227.5556333,2179.613333,77.24844333,22.75155667,1.006182467,0.892305577,1201.26763,665.6745431,69.57027374,42.92212379,93.19615129,2.690977084,0.10101357,63.27917527,42.74575863,373.9642649,2.659047278,2.659047278,0.098200359,0.07474556,86.22210674,80.93937752,30,c_5n,c_5f,Control,N,221114,CD69-,NK-Cells
15,289.4482759,411.2027241,2385.423103,64.75948621,1.058422517,25.37931034,302.6601724,3133.414828,81.6270931,18.3729069,1.087163862,0.898518726,1106.469297,811.7163733,193.963838,26.09977184,148.7714849,3.385958115,0.115691474,10.47245978,82.51069279,487.9545524,3.379559182,3.379559182,0.129896173,0.050441067,90.36469421,99.03566204,29,NK_act_5n-014,NK_act_5f-015,Activated,D,220303,CD69+,NK-Cells
38,773.7586207,448.0401034,2633.147241,57.83491379,1.066745759,48.4137931,212.8564138,2327.146207,74.14104828,25.85895172,0.973336172,0.941013637,1377.059227,757.8494217,110.7386418,41.916866,171.8886042,6.672570583,0.087091229,11.19476039,50.18229753,198.0888597,2.792015422,2.792015422,0.118853532,0.011080256,225.7619493,61.11116346,29,a_1n,a_1f,Activated,M,221101,CD69+,NK-Cells
65,862.4137931,456.592,2613.642759,66.52491034,1.08113,55.10344828,247.083931,1978.835862,71.79018276,28.20981724,0.979265793,0.938768784,1178.727042,731.0463377,131.6929647,23.98442342,76.19513885,1.769008635,0.123455193,10.37629451,42.75014489,195.9442861,2.82529814,2.82529814,0.110747143,0.014615676,45.08297063,59.66144506,29,a_2n,a_2f,Activated,M,221101,CD69+,NK-Cells
8,486.7241379,461.7483103,2709.391034,73.96940345,1.091010655,18.13793103,431.5624483,3057.411379,81.43950345,18.56049517,1.016104897,0.958857901,1046.555583,878.2396794,197.6540803,32.877551,147.6075886,1.999875611,0.098985124,3.997536187,178.9493858,996.8474139,5.512393126,5.512395514,0.141163114,0.018444242,72.78362363,189.2207181,29,a_1n,a_1f,Activated,N,221114,CD69+,NK-Cells
13,306.3103448,420.7540345,2502.254483,59.07785862,1.020960931,38.93103448,397.1096552,2500.82069,74.48952759,25.51047241,0.926341793,0.887794117,1273.331924,929.1532973,44.53979236,62.6902877,159.8538029,6.908059851,0.113512808,17.47228629,102.8962932,269.2659841,2.669765391,2.669765391,0.116549475,0.047367102,132.8398644,124.1012729,29,a_1n,a_1f,Activated,N,221114,CD69+,NK-Cells
80,287.7241379,407.5038621,2349.99931,58.51172759,1.065608069,26.10344828,338.4171724,2316.654138,76.42628621,23.57371379,0.99593369,0.917614644,1207.975658,796.4889882,21.71881434,46.62063131,149.1560298,6.591438143,0.094465034,10.17119472,172.9381996,336.1281504,4.684590466,4.684590466,0.103693576,0.029697901,83.50387077,145.6156414,29,a_5n,a_5f,Activated,N,221114,CD69+,NK-Cells
